seq,site_id,brand_short,slug,genre,title,article_url,machine_status,expert_label,audit_ok,audit_patterns,review_priority,reviewed,reviewed_at,review_notes
387,eisei2shu-master,二衛,shutsudai-keiko,試験対策,第二種衛生管理者の出題傾向【30問·3科目·有害業務除外·第二種衛生管理者試験の近年の出題トレンド【30問·3科目·有害業務除外·公式テキスト】連携,https://eisei2shu-master.jp/articles/shutsudai-keiko/,hand_done,yes,yes,,B,yes,2026-06-11,v2適用·audit PASS
388,eisei2shu-master,二衛,stress-check-gimu,試験対策,ストレスチェック制度【50人以上·年1回·5年保存·関係法令10問·第二種衛生管理者試験】,https://eisei2shu-master.jp/articles/stress-check-gimu/,hand_done,yes,yes,,B,yes,2026-06-11,v2適用·audit PASS
389,eisei2shu-master,二衛,stress-check-yosei,試験対策,ストレスチェック実施義務·高ストレス者対応·5年保存【要請·措置·ストレスチェック制度【50人以上·年1回·5年保存·関係法令10問·第二種衛生管理者試験】連携·第二種】,https://eisei2shu-master.jp/articles/stress-check-yosei/,hand_done,yes,yes,,B,no,,
390,eisei2shu-master,二衛,suuchi-anki-list,試験対策,"第二種衛生管理者試験の頻出数値暗記リスト【50人·7年·第二種衛生管理者試験の数字·期限ハブ活用法【50人·7年·180点·8,800円·演習連動】・記録保存期間一覧【3·5·7·30·40年·第二種関係法令10問】連携",https://eisei2shu-master.jp/articles/suuchi-anki-list/,hand_done,yes,yes,,B,no,,
391,eisei2shu-master,二衛,textbook-erabikata,試験対策,第二種衛生管理者 テキスト·参考書の選び方【初心者·経験者·第二種衛生管理者試験のテキストの選び方連携,https://eisei2shu-master.jp/articles/textbook-erabikata/,hand_done,yes,yes,,B,no,,
392,eisei2shu-master,二衛,textbook-osusume,試験対策,第二種衛生管理者のテキスト選定3基準【失敗しない判断·第二種衛生管理者 テキスト·参考書の選び方【初心者·経験者·第二種衛生管理者試験のテキストの選び方連携連携,https://eisei2shu-master.jp/articles/textbook-osusume/,hand_done,yes,yes,,B,no,,
393,eisei2shu-master,二衛,tsugi-toru-shikaku,試験対策,第二種衛生管理者に合格したら次に取るべき資格【第一種・第二種衛生管理者の違い【30問vs44問·科目数·合格点を第二種視点で比較】·第二種衛生管理者と類似資格の比較【一種·二種·作業環境測定士】連携,https://eisei2shu-master.jp/articles/tsugi-toru-shikaku/,hand_done,yes,yes,,B,no,,
394,eisei2shu-master,二衛,wbgt-keisan,試験対策,第二種衛生管理者試験のWBGT計算式·係数·熱中症【労働生理10問】,https://eisei2shu-master.jp/articles/wbgt-keisan/,hand_done,yes,yes,,B,no,,
395,eisei2shu-master,二衛,yuki-yozai-kubun-gimu,試験対策,有機溶剤の区分（特別·第1種·第2種）と義務一覧【6か月測定·50人·健康診断·測定頻度·化学物質記事連携,https://eisei2shu-master.jp/articles/yuki-yozai-kubun-gimu/,hand_done,yes,yes,,B,no,,
396,eisei2shu-master,二衛,3kagetsu-goukaku,試験概要,第二種衛生管理者の3ヶ月勉強計画【週別ロードマップ】,https://eisei2shu-master.jp/articles/3kagetsu-goukaku/,hand_done,yes,yes,,B,no,,
397,eisei2shu-master,二衛,compare-similar-qualifications,試験概要,第二種衛生管理者と類似資格の比較【一種·二種·作業環境測定士】,https://eisei2shu-master.jp/articles/compare-similar-qualifications/,hand_done,yes,yes,,B,no,,
398,eisei2shu-master,二衛,exam-purpose-and-career,試験概要,第二種衛生管理者試験の目的とキャリア【資格の位置づけ】,https://eisei2shu-master.jp/articles/exam-purpose-and-career/,hand_done,yes,yes,,B,no,,
399,eisei2shu-master,二衛,first-time-exam-guide,試験概要,第二種衛生管理者試験の初受験ガイド【30問·3科目·180点】,https://eisei2shu-master.jp/articles/first-time-exam-guide/,hand_done,yes,yes,,B,no,,
400,eisei2shu-master,二衛,goukaku-happyo-kakunin,試験概要,第二種衛生管理者の合格発表はいつ？確認方法・免許申請の流れまで解説,https://eisei2shu-master.jp/articles/goukaku-happyo-kakunin/,hand_done,yes,yes,,B,no,,
401,eisei2shu-master,二衛,ikkagetsu-goukaku,試験概要,第二種衛生管理者を1ヶ月で合格する勉強計画【1日2時間・週別スケジュール】,https://eisei2shu-master.jp/articles/ikkagetsu-goukaku/,hand_done,yes,yes,,B,no,,
402,eisei2shu-master,二衛,juken-ryo-hiyo,試験概要,"第二種衛生管理者の受験料・費用【8,800円＋テキスト代・交通費の総額を解説】",https://eisei2shu-master.jp/articles/juken-ryo-hiyo/,hand_done,yes,yes,,B,no,,
403,eisei2shu-master,二衛,juken-ryo-sougohiyo,試験概要,"第二種衛生管理者の受験料・総費用【8,800円＋テキスト＋交通費の合計】",https://eisei2shu-master.jp/articles/juken-ryo-sougohiyo/,hand_done,yes,yes,,B,no,,
404,eisei2shu-master,二衛,official-info-sources,試験概要,第二種衛生管理者試験の公式情報の確認先【exam.or.jp正本·要項·公式テキスト】,https://eisei2shu-master.jp/articles/official-info-sources/,hand_done,yes,yes,,B,no,,
405,eisei2shu-master,二衛,saijuken-taisaku,試験概要,第二種衛生管理者の再受験対策【不合格直後の立て直し·第二種衛生管理者試験の再受験の戦略【足切り·弱点科目·第二種衛生管理者試験の不合格後の再挑戦計画連携連携,https://eisei2shu-master.jp/articles/saijuken-taisaku/,hand_done,yes,yes,,B,no,,
406,eisei2shu-master,二衛,shiken-kamoku,試験概要,第二種衛生管理者の試験科目・出題範囲【3科目30問・配点・頻出テーマ一覧】,https://eisei2shu-master.jp/articles/shiken-kamoku/,hand_done,yes,yes,,B,no,,
407,eisei2shu-master,二衛,bookmark-review-method,過去問活用,第二種衛生管理者試験のブックマークを使った復習,https://eisei2shu-master.jp/articles/bookmark-review-method/,hand_done,yes,yes,,B,no,,
408,eisei2shu-master,二衛,drill-volume-guide,過去問活用,第二種衛生管理者試験の演習問題量の目安,https://eisei2shu-master.jp/articles/drill-volume-guide/,hand_done,yes,yes,,B,no,,
409,eisei2shu-master,二衛,ichimon-practice,過去問活用,第二種衛生管理者試験の一問一答の活用法,https://eisei2shu-master.jp/articles/ichimon-practice/,hand_done,yes,yes,,B,no,,
410,eisei2shu-master,二衛,kakomon-nannennbun,過去問活用,第二種衛生管理者の過去問は何年分やればいい？効果的な使い方と入手方法,https://eisei2shu-master.jp/articles/kakomon-nannennbun/,hand_done,yes,yes,,B,no,,
411,eisei2shu-master,二衛,mock-exam-how-to,過去問活用,第二種衛生管理者試験の模試の活用法【30問本番形式】,https://eisei2shu-master.jp/articles/mock-exam-how-to/,hand_done,yes,yes,,B,no,,
412,eisei2shu-master,二衛,past-question-strategy,過去問活用,第二種衛生管理者試験の過去問·模試の使い方【30問演習】,https://eisei2shu-master.jp/articles/past-question-strategy/,hand_done,yes,yes,,B,no,,
413,eisei2shu-master,二衛,past-questions-by-field,過去問活用,第二種衛生管理者試験の分野別過去問の解き方,https://eisei2shu-master.jp/articles/past-questions-by-field/,hand_done,yes,yes,,B,no,,
414,eisei2shu-master,二衛,past-questions-by-year,過去問活用,第二種衛生管理者試験の年度別過去問の解き方,https://eisei2shu-master.jp/articles/past-questions-by-year/,hand_done,yes,yes,,B,no,,
415,eisei2shu-master,二衛,past-questions-first-attempt,過去問活用,第二種衛生管理者試験の過去問の初回の解き方,https://eisei2shu-master.jp/articles/past-questions-first-attempt/,hand_done,yes,yes,,B,no,,
416,eisei2shu-master,二衛,past-questions-latest-year,過去問活用,第二種衛生管理者試験の最新年度過去問の活用法,https://eisei2shu-master.jp/articles/past-questions-latest-year/,hand_done,yes,yes,,B,no,,
417,eisei2shu-master,二衛,past-questions-review-cycle,過去問活用,第二種衛生管理者試験の過去問の解き直しサイクル,https://eisei2shu-master.jp/articles/past-questions-review-cycle/,hand_done,yes,yes,,B,no,,
418,eisei2shu-master,二衛,past-questions-score-analysis,過去問活用,第二種衛生管理者試験の過去問の点数分析,https://eisei2shu-master.jp/articles/past-questions-score-analysis/,hand_done,yes,yes,,B,no,,
419,eisei2shu-master,二衛,past-questions-wrong-reasons,過去問活用,第二種衛生管理者試験の過去問の誤答原因の分析,https://eisei2shu-master.jp/articles/past-questions-wrong-reasons/,hand_done,yes,yes,,B,no,,
420,eisei2shu-master,二衛,simulation-exam-schedule,過去問活用,第二種衛生管理者試験の模試·演習スケジュール【30問180分通し】,https://eisei2shu-master.jp/articles/simulation-exam-schedule/,hand_done,yes,yes,,B,no,,
421,eisei2shu-master,二衛,timed-practice,過去問活用,第二種衛生管理者試験の時間を計った演習【30問·約3時間·6分/問·第二種衛生管理者試験の時間配分の戦略【30問·6分/問·第二種衛生管理者試験の学習時間配分【週次計画と30問演習】·第二種衛生管理者 試験当日の時間配分連携・第二種衛生管理者試験の模試の活用法【30問本番形式】連携,https://eisei2shu-master.jp/articles/timed-practice/,hand_done,yes,yes,,B,no,,
422,eisei1shu-master,一衛,cbt-computer-exam,出題・形式,第一種衛生管理者試験のCBT·試験センター対策【100問·180分·5科目】,https://eisei1shu-master.jp/articles/cbt-computer-exam/,hand_done,yes,yes,,B,no,,
423,eisei1shu-master,一衛,exam-format-overview,出題・形式,第一種衛生管理者試験の形式【100問5科目・四択・180分の時間配分】,https://eisei1shu-master.jp/articles/exam-format-overview/,hand_done,yes,yes,,B,no,,
424,eisei1shu-master,一衛,exam-scope-overview,出題・形式,第一種衛生管理者試験の出題範囲の概要【5科目·100問の地図】,https://eisei1shu-master.jp/articles/exam-scope-overview/,hand_done,yes,yes,,B,no,,
425,eisei1shu-master,一衛,new-topics-trend,出題・形式,第一種衛生管理者試験の近年出題トレンド【616問参考·要項正本】,https://eisei1shu-master.jp/articles/new-topics-trend/,hand_done,yes,yes,,B,no,,
426,eisei1shu-master,一衛,scope-revision-history,出題・形式,第一種衛生管理者試験の出題範囲改定履歴【要項差分の追い方】,https://eisei1shu-master.jp/articles/scope-revision-history/,hand_done,yes,yes,,B,no,,
427,eisei1shu-master,一衛,scope-vs-past-questions,出題・形式,第一種衛生管理者試験の範囲と616問演習の対応【14回分の使い方】,https://eisei1shu-master.jp/articles/scope-vs-past-questions/,hand_done,yes,yes,,B,no,,
428,eisei1shu-master,一衛,subject-breakdown,出題・形式,第一種衛生管理者試験の科目構成と配点【5科目100問・各20問】,https://eisei1shu-master.jp/articles/subject-breakdown/,hand_done,yes,yes,,B,no,,
429,eisei1shu-master,一衛,syllabus-how-to-read,出題・形式,第一種衛生管理者試験の要項·シラバスの読み方【exam.or.jp正本】,https://eisei1shu-master.jp/articles/syllabus-how-to-read/,hand_done,yes,yes,,B,no,,
430,eisei1shu-master,一衛,time-limit-strategy,出題・形式,第一種衛生管理者試験・時間配分の戦略【180分100問·1.8分/問】,https://eisei1shu-master.jp/articles/time-limit-strategy/,hand_done,yes,yes,,B,no,,
431,eisei1shu-master,一衛,weight-by-topic,出題・形式,第一種衛生管理者試験の分野別配点【5科目各20問·足切り40％】,https://eisei1shu-master.jp/articles/weight-by-topic/,hand_done,yes,yes,,B,no,,
432,eisei1shu-master,一衛,anzen-eisei-taisei,分野別対策,第一種衛生管理者・安全衛生管理体制【選任・専任・委員会】,https://eisei1shu-master.jp/articles/anzen-eisei-taisei/,hand_done,yes,yes,,B,no,,
433,eisei1shu-master,一衛,field-eisei-harm-basics,分野別対策,第一種衛生管理者・労働衛生（有害）基礎【20問・化学管理】,https://eisei1shu-master.jp/articles/field-eisei-harm-basics/,hand_done,yes,yes,,B,no,,
434,eisei1shu-master,一衛,field-eisei-harm-calculation,分野別対策,第一種衛生管理者・労働衛生（有害）数値問題【濃度・保護具・計算】,https://eisei1shu-master.jp/articles/field-eisei-harm-calculation/,hand_done,yes,yes,,B,no,,
435,eisei1shu-master,一衛,field-eisei-harm-case-study,分野別対策,第一種衛生管理者・労働衛生（有害）事例問題【保護具・リスク・読解】,https://eisei1shu-master.jp/articles/field-eisei-harm-case-study/,hand_done,yes,yes,,B,no,,
436,eisei1shu-master,一衛,field-eisei-harm-frequent-topics,分野別対策,第一種衛生管理者・労働衛生（有害）頻出論点【保護具・リスクアセス】,https://eisei1shu-master.jp/articles/field-eisei-harm-frequent-topics/,hand_done,yes,yes,,B,no,,
437,eisei1shu-master,一衛,field-eisei-harm-past-question-focus,分野別対策,第一種衛生管理者・労働衛生（有害）過去問焦点【保護具・物質・優先順】,https://eisei1shu-master.jp/articles/field-eisei-harm-past-question-focus/,hand_done,yes,yes,,B,no,,
438,eisei1shu-master,一衛,field-eisei-other-basics,分野別対策,第一種衛生管理者・労働衛生（有害以外）基礎【20問・管理体制】,https://eisei1shu-master.jp/articles/field-eisei-other-basics/,hand_done,yes,yes,,B,no,,
439,eisei1shu-master,一衛,field-eisei-other-calculation,分野別対策,第一種衛生管理者・労働衛生（有害以外）数値問題【健診・ストレス・周期】,https://eisei1shu-master.jp/articles/field-eisei-other-calculation/,hand_done,yes,yes,,B,no,,
440,eisei1shu-master,一衛,field-eisei-other-case-study,分野別対策,第一種衛生管理者・労働衛生（有害以外）事例問題【健診・ストレス・読解】,https://eisei1shu-master.jp/articles/field-eisei-other-case-study/,hand_done,yes,yes,,B,no,,
441,eisei1shu-master,一衛,field-eisei-other-frequent-topics,分野別対策,第一種衛生管理者・労働衛生（有害以外）頻出論点【健康診断・ストレス】,https://eisei1shu-master.jp/articles/field-eisei-other-frequent-topics/,hand_done,yes,yes,,B,no,,
442,eisei1shu-master,一衛,field-eisei-other-past-question-focus,分野別対策,第一種衛生管理者・労働衛生（有害以外）過去問焦点【健診・ストレス・優先順】,https://eisei1shu-master.jp/articles/field-eisei-other-past-question-focus/,hand_done,yes,yes,,B,no,,
443,eisei1shu-master,一衛,field-law-harm-basics,分野別対策,第一種衛生管理者・関係法令（有害）基礎【20問・許容濃度】,https://eisei1shu-master.jp/articles/field-law-harm-basics/,hand_done,yes,yes,,B,no,,
444,eisei1shu-master,一衛,field-law-harm-calculation,分野別対策,第一種衛生管理者・関係法令（有害）数値問題【許容濃度・一問一答】,https://eisei1shu-master.jp/articles/field-law-harm-calculation/,hand_done,yes,yes,,B,no,,
445,eisei1shu-master,一衛,field-law-harm-case-study,分野別対策,第一種衛生管理者・関係法令（有害）事例問題【許容・届出・読解】,https://eisei1shu-master.jp/articles/field-law-harm-case-study/,hand_done,yes,yes,,B,no,,
446,eisei1shu-master,一衛,field-law-harm-frequent-topics,分野別対策,第一種衛生管理者・関係法令（有害）頻出論点【許容濃度・届出】,https://eisei1shu-master.jp/articles/field-law-harm-frequent-topics/,hand_done,yes,yes,,B,no,,
447,eisei1shu-master,一衛,field-law-harm-past-question-focus,分野別対策,第一種衛生管理者・関係法令（有害）過去問焦点【許容・届出・優先順】,https://eisei1shu-master.jp/articles/field-law-harm-past-question-focus/,hand_done,yes,yes,,B,no,,
